"No.","Time","Source","Destination","Protocol","Length","HID Data","Info"
"3649","52.181202","1.1.1","host","USB","35","00ff0200ffff0200","URB_INTERRUPT in"
"3651","52.182202","1.1.1","host","USB","35","00ff0100ffff0100","URB_INTERRUPT in"
"3653","52.183202","1.1.1","host","USB","35","00ff0200ffff0200","URB_INTERRUPT in"
"3655","52.184204","1.1.1","host","USB","35","00ff0100ffff0100","URB_INTERRUPT in"
"3657","52.185203","1.1.1","host","USB","35","00ff0300ffff0300","URB_INTERRUPT in"
"3659","52.186202","1.1.1","host","USB","35","00ff0000ffff0000","URB_INTERRUPT in"
"3661","52.187203","1.1.1","host","USB","35","00ff0200ffff0200","URB_INTERRUPT in"
"3663","52.188203","1.1.1","host","USB","35","00fe0200feff0200","URB_INTERRUPT in"
"3665","52.189202","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"3667","52.190201","1.1.1","host","USB","35","00fd0200fdff0200","URB_INTERRUPT in"
"3669","52.191202","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"3671","52.192203","1.1.1","host","USB","35","00fe0100feff0100","URB_INTERRUPT in"
"3673","52.193201","1.1.1","host","USB","35","00ff0200ffff0200","URB_INTERRUPT in"
"3675","52.194202","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"3677","52.195203","1.1.1","host","USB","35","00ff0200ffff0200","URB_INTERRUPT in"
"3679","52.196203","1.1.1","host","USB","35","00fe0100feff0100","URB_INTERRUPT in"
"3681","52.197203","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"3683","52.198204","1.1.1","host","USB","35","00ff0100ffff0100","URB_INTERRUPT in"
"3685","52.199203","1.1.1","host","USB","35","00ff0100ffff0100","URB_INTERRUPT in"
"3687","52.200203","1.1.1","host","USB","35","00ff0000ffff0000","URB_INTERRUPT in"
"3689","52.201203","1.1.1","host","USB","35","00ff0100ffff0100","URB_INTERRUPT in"
"3691","52.202202","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"3693","52.203204","1.1.1","host","USB","35","0000020000000200","URB_INTERRUPT in"
"3695","52.204203","1.1.1","host","USB","35","00ff0000ffff0000","URB_INTERRUPT in"
"3697","52.206202","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"3699","52.207201","1.1.1","host","USB","35","00ff0000ffff0000","URB_INTERRUPT in"
"3701","52.208201","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"3703","52.210203","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"3705","52.211202","1.1.1","host","USB","35","00ff0000ffff0000","URB_INTERRUPT in"
"3707","52.220207","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"3709","52.221203","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3711","52.247205","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3713","52.253205","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3715","52.256205","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3717","52.258205","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3719","52.262204","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3721","52.264203","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3723","52.265203","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3725","52.268204","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3727","52.271202","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3729","52.273202","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3731","52.275203","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3733","52.280203","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3735","52.286204","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3737","52.289205","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3739","52.295202","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3741","52.296218","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"3743","52.299204","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3745","52.303204","1.1.1","host","USB","35","0000010000000100","URB_INTERRUPT in"
"3747","52.307204","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3749","52.314203","1.1.1","host","USB","35","0001010001000100","URB_INTERRUPT in"
"3751","52.321205","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3753","52.326205","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3755","52.332204","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3757","52.336204","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3759","52.341203","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3761","52.343202","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3763","52.352205","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3765","52.362205","1.1.1","host","USB","35","0001ff000100ffff","URB_INTERRUPT in"
"3767","52.366206","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3769","52.369203","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3771","52.371203","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3773","52.374203","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3775","52.376203","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3777","52.378202","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3779","52.380205","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3781","52.381203","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"3783","52.383202","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3785","52.384202","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"3787","52.387203","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3789","52.388203","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3791","52.389204","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3793","52.390204","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3795","52.391203","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3797","52.392204","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3799","52.393204","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3801","52.394202","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3803","52.395205","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"3805","52.399205","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3807","52.401203","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3809","52.402204","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3811","52.404204","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3813","52.405203","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3815","52.407204","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3817","52.408204","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3819","52.409204","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3821","52.412204","1.1.1","host","USB","35","0002000002000000","URB_INTERRUPT in"
"3823","52.420205","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3825","52.424205","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3827","52.429205","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3829","52.440205","1.1.1","host","USB","35","0001000001000000","URB_INTERRUPT in"
"3831","52.449204","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3833","52.598215","1.1.1","host","USB","35","0100000000000000","URB_INTERRUPT in"
"3835","52.598298","1.1.2","host","USB","29","8001","URB_INTERRUPT in"
"3837","52.731282","1.1.1","host","USB","35","0000000000000000","URB_INTERRUPT in"
"3839","52.731381","1.1.2","host","USB","29","8000","URB_INTERRUPT in"
"3841","52.925220","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3843","52.927209","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3845","52.928207","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3847","52.929207","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3849","52.930210","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"3851","52.931209","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"3853","52.932211","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3855","52.933208","1.1.1","host","USB","35","00fefe00fefffeff","URB_INTERRUPT in"
"3857","52.934207","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"3859","52.935210","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3861","52.936206","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3863","52.937205","1.1.1","host","USB","35","00fefd00fefffdff","URB_INTERRUPT in"
"3865","52.938205","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"3867","52.939205","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3869","52.940207","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"3871","52.941205","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3873","52.942207","1.1.1","host","USB","35","00fefe00fefffeff","URB_INTERRUPT in"
"3875","52.943207","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3877","52.944207","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"3879","52.945207","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3881","52.946281","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3883","52.947206","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"3885","52.948206","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3887","52.949206","1.1.1","host","USB","35","00ffff00ffffffff","URB_INTERRUPT in"
"3889","52.950206","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3891","52.951206","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3893","52.952206","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3895","52.953205","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3897","52.954207","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3899","52.955206","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3901","52.956207","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3903","52.957208","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3905","52.958207","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3907","52.959205","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3909","52.960205","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3911","52.961206","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3913","52.962205","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3915","52.963206","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3917","52.964207","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3919","52.965208","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3921","52.966207","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3923","52.967205","1.1.1","host","USB","35","0001ff000100ffff","URB_INTERRUPT in"
"3925","52.968207","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3927","52.969206","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3929","52.970206","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3931","52.971206","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3933","52.972207","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3935","52.973208","1.1.1","host","USB","35","0001fd000100fdff","URB_INTERRUPT in"
"3937","52.974207","1.1.1","host","USB","35","00fffe00fffffeff","URB_INTERRUPT in"
"3939","52.975205","1.1.1","host","USB","35","0001ff000100ffff","URB_INTERRUPT in"
"3941","52.976205","1.1.1","host","USB","35","0000ff000000ffff","URB_INTERRUPT in"
"3943","52.977206","1.1.1","host","USB","35","0001fd000100fdff","URB_INTERRUPT in"
"3945","52.978206","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3947","52.979205","1.1.1","host","USB","35","0000fe000000feff","URB_INTERRUPT in"
"3949","52.980208","1.1.1","host","USB","35","0000fd000000fdff","URB_INTERRUPT in"
"3951","52.981207","1.1.1","host","USB","35","0001fd000100fdff","URB_INTERRUPT in"
"3953","52.982207","1.1.1","host","USB","35","0000fd000000fdff","URB_INTERRUPT in"
"3955","52.983206","1.1.1","host","USB","35","0001fe000100feff","URB_INTERRUPT in"
"3957","52.984207","1.1.1","host","USB","35","0000fc000000fcff","URB_INTERRUPT in"
"3959","52.985206","1.1.1","host","USB","35","0000fd000000fdff","URB_INTERRUPT in"
"3961","52.986206","1.1.1","host","USB","35","0002fd000200fdff","URB_INTERRUPT in"
"3963","52.987205","1.1.1","host","USB","35","0000fc000000fcff","URB_INTERRUPT in"
"3965","52.988207","1.1.1","host","USB","35","0002fd000200fdff","URB_INTERRUPT in"
"3967","52.989206","1.1.1","host","USB","35","0000fc000000fcff","URB_INTERRUPT in"
"3969","52.990208","1.1.1","host","USB","35","0001fc000100fcff","URB_INTERRUPT in"
"3971","52.991206","1.1.1","host","USB","35","0002fc000200fcff","URB_INTERRUPT in"
"3973","52.992207","1.1.1","host","USB","35","0000fd000000fdff","URB_INTERRUPT in"
"3975","52.993207","1.1.1","host","USB","35","0001fd000100fdff","URB_INTERRUPT in"
"3977","52.994207","1.1.1","host","USB","35","0001fb000100fbff","URB_INTERRUPT in"
"3979","52.995206","1.1.1","host","USB","35","0000fd000000fdff","URB_INTERRUPT in"
"3981","52.996289","1.1.1","host","USB","35","0003fb000300fbff","URB_INTERRUPT in"
"3983","52.997209","1.1.1","host","USB","35","0000fc000000fcff","URB_INTERRUPT in"
"3985","52.998207","1.1.1","host","USB","35","0003fd000300fdff","URB_INTERRUPT in"
"3987","52.999206","1.1.1","host","USB","35","0001fc000100fcff","URB_INTERRUPT in"
"3989","53.000206","1.1.1","host","USB","35","0001fd000100fdff","URB_INTERRUPT in"
"3991","53.001205","1.1.1","host","USB","35","0000fa000000faff","URB_INTERRUPT in"
"3993","53.002206","1.1.1","host","USB","35","0003fd000300fdff","URB_INTERRUPT in"
"3995","53.003207","1.1.1","host","USB","35","0000fc000000fcff","URB_INTERRUPT in"
"3997","53.004207","1.1.1","host","USB","35","0002fc000200fcff","URB_INTERRUPT in"
"3999","53.005205","1.1.1","host","USB","35","0000fb000000fbff","URB_INTERRUPT in"
"4001","53.006206","1.1.1","host","USB","35","0005fb000500fbff","URB_INTERRUPT in"
"4003","53.007206","1.1.1","host","USB","35","0000fb000000fbff","URB_INTERRUPT in"
"4005","53.008205","1.1.1","host","USB","35","0004fd000400fdff","URB_INTERRUPT in"
"4007","53.009206","1.1.1","host","USB","35","0002fc000200fcff","URB_INTERRUPT in"
"4009","53.010207","1.1.1","host","USB","35","0002fc000200fcff","URB_INTERRUPT in"
"4011","53.011207","1.1.1","host","USB","35","0000fb000000fbff","URB_INTERRUPT in"
"4013","53.012206","1.1.1","host","USB","35","0003fc000300fcff","URB_INTERRUPT in"
"4015","53.013206","1.1.1","host","USB","35","0002fa000200faff","URB_INTERRUPT in"
"4017","53.014207","1.1.1","host","USB","35","0003fb000300fbff","URB_INTERRUPT in"
"4019","53.015207","1.1.1","host","USB","35","0001fb000100fbff","URB_INTERRUPT in"
"4021","53.016207","1.1.1","host","USB","35","0003fc000300fcff","URB_INTERRUPT in"
"4023","53.017207","1.1.1","host","USB","35","0002fa000200faff","URB_INTERRUPT in"
"4025","53.018206","1.1.1","host","USB","35","0002fb000200fbff","URB_INTERRUPT in"
"4027","53.019206","1.1.1","host","USB","35","0004fb000400fbff","URB_INTERRUPT in"
"4029","53.020207","1.1.1","host","USB","35","0002fa000200faff","URB_INTERRUPT in"
"4031","53.021206","1.1.1","host","USB","35","0005fb000500fbff","URB_INTERRUPT in"
"4033","53.022207","1.1.1","host","USB","35","0001f9000100f9ff","URB_INTERRUPT in"
"4035","53.023206","1.1.1","host","USB","35","0002fb000200fbff","URB_INTERRUPT in"
"4037","53.024207","1.1.1","host","USB","35","0004fb000400fbff","URB_INTERRUPT in"
"4039","53.025206","1.1.1","host","USB","35","0001fa000100faff","URB_INTERRUPT in"
"4041","53.026206","1.1.1","host","USB","35","0002fa000200faff","URB_INTERRUPT in"
"4043","53.027206","1.1.1","host","USB","35","0006fa000600faff","URB_INTERRUPT in"
"4045","53.028206","1.1.1","host","USB","35","0001f9000100f9ff","URB_INTERRUPT in"
"4047","53.029206","1.1.1","host","USB","35","0004f9000400f9ff","URB_INTERRUPT in"
"4049","53.030208","1.1.1","host","USB","35","0005fb000500fbff","URB_INTERRUPT in"
"4051","53.031209","1.1.1","host","USB","35","0001f8000100f8ff","URB_INTERRUPT in"
"4053","53.032209","1.1.1","host","USB","35","0003fb000300fbff","URB_INTERRUPT in"
"4055","53.033207","1.1.1","host","USB","35","0002fa000200faff","URB_INTERRUPT in"
"4057","53.034207","1.1.1","host","USB","35","0003f8000300f8ff","URB_INTERRUPT in"
"4059","53.035206","1.1.1","host","USB","35","0003f9000300f9ff","URB_INTERRUPT in"
"4061","53.036208","1.1.1","host","USB","35","0005f9000500f9ff","URB_INTERRUPT in"
"4063","53.037206","1.1.1","host","USB","35","0001f9000100f9ff","URB_INTERRUPT in"
"4065","53.038206","1.1.1","host","USB","35","0005f9000500f9ff","URB_INTERRUPT in"
"4067","53.039207","1.1.1","host","USB","35","0004f9000400f9ff","URB_INTERRUPT in"
"4069","53.040209","1.1.1","host","USB","35","0002f9000200f9ff","URB_INTERRUPT in"
"4071","53.041207","1.1.1","host","USB","35","0002f9000200f9ff","URB_INTERRUPT in"
"4073","53.042207","1.1.1","host","USB","35","0001f9000100f9ff","URB_INTERRUPT in"
"4075","53.043206","1.1.1","host","USB","35","0005f8000500f8ff","URB_INTERRUPT in"
"4077","53.044207","1.1.1","host","USB","35","0003f8000300f8ff","URB_INTERRUPT in"
"4079","53.045206","1.1.1","host","USB","35","0003f8000300f8ff","URB_INTERRUPT in"
"4081","53.046291","1.1.1","host","USB","35","0004f9000400f9ff","URB_INTERRUPT in"
"4083","53.047207","1.1.1","host","USB","35","0003f9000300f9ff","URB_INTERRUPT in"
"4085","53.048208","1.1.1","host","USB","35","0003f8000300f8ff","URB_INTERRUPT in"
"4087","53.049208","1.1.1","host","USB","35","0001f9000100f9ff","URB_INTERRUPT in"
